"Year","Value","Sex","Area","Lat","Ocean","SST","SST_1","SST_2","Tbottom","Tbottom_1","Tbottom_2","Stock","Lon"
1972,29.5,"Males","GSA1718","42.7601191262136","Mediterranean Sea",18.0192752491545,18.143685941343,18.1111974561656,13.4324422083479,13.3780272378344,13.4188334960648,"Central Mediterranean","16.0217112621359"
2009,31.95,"Females","GSA18","41.321045","Mediterranean Sea",18.7349613904953,18.5423805316289,18.8816429376602,14.14672844251,14.1356028461456,14.0420983854929,"Central Mediterranean","18.10249"
2011,30.8,"Females","GSA18","41.321045","Mediterranean Sea",19.464208304882,18.7827711900075,18.7349613904953,14.2454907162984,14.1864717706044,14.14672844251,"Central Mediterranean","18.10249"
2013,33.1,"Females","GSA18","41.321045","Mediterranean Sea",19.2266615430514,19.8282756606738,19.464208304882,14.3731857077281,14.0832642904917,14.2454907162984,"Central Mediterranean","18.10249"
2007,32.94,"Females","GSA19","37.290495","Mediterranean Sea",20.2133069088062,20.2907454619805,20.0799342145522,14.1549415538708,14.0962652911743,14.2215732733409,"Central Mediterranean","17.406344"
2010,32,"Females","GSA19","37.290495","Mediterranean Sea",20.1132630705834,20.1899925569693,20.0345758895079,14.2071998765071,14.2263797124227,14.2601300428311,"Central Mediterranean","17.406344"
2013,37.8,"Females","GSA19","37.290495","Mediterranean Sea",20.3792230784893,20.8937697360913,20.6244398802519,14.3074112484852,14.2104501326879,14.2445228993893,"Central Mediterranean","17.406344"
1972,29,"Males","GSA21","33.246418","Mediterranean Sea",20.3079908127878,20.5086374633453,20.5411656674217,14.2938013709236,14.3159121705599,14.2893390555656,"Central Mediterranean","18.693902"
1972,26.5,"Females","GSA21","33.246418","Mediterranean Sea",20.3079908127878,20.5086374633453,20.5411656674217,14.2938013709236,14.3159121705599,14.2893390555656,"Central Mediterranean","18.693902"
2004,25.65,"Males","GSA22","37.395905","Mediterranean Sea",19.625223272886,19.927952561623,19.9029698402454,15.2028683899764,15.1966652510234,15.5606856068153,"Eastern Medterranean","25.840903"
2004,21.49,"Females","GSA22","37.395905","Mediterranean Sea",19.625223272886,19.927952561623,19.9029698402454,15.2028683899764,15.1966652510234,15.5606856068153,"Eastern Medterranean","25.840903"
2017,34.4,"Females","GSA26","32.674722","Mediterranean Sea",21.7811140952966,22.0966469752483,22.1025498830355,15.5723351880356,15.3287270510638,15.6228828253569,"Eastern Medterranean","29.820463"
2005,32.5,"Females","GSA26","32.674722","Mediterranean Sea",21.6805192323831,21.5505786981338,21.7687451350383,15.2647267668335,15.4935377438863,15.6919300975623,"Eastern Medterranean","29.820463"
2014,22.5,"Males","GSA28","40.675784","Mediterranean Sea",17.099049448967,16.8335936466853,17.1955224871635,15.2781353791555,15.1142666339874,14.5131204922994,"Eastern Medterranean","28.160115"
2014,29.9,"Females","GSA28","40.675784","Mediterranean Sea",17.099049448967,16.8335936466853,17.1955224871635,15.2781353791555,15.1142666339874,14.5131204922994,"Eastern Medterranean","28.160115"
2016,22,"Males","GSA28","40.675784","Mediterranean Sea",17.0893793106079,17.0480718215307,17.099049448967,15.1939853827159,14.8722248077393,15.2781353791555,"Eastern Medterranean","28.160115"
2016,26.5,"Females","GSA28","40.675784","Mediterranean Sea",17.0893793106079,17.0480718215307,17.099049448967,15.1939853827159,14.8722248077393,15.2781353791555,"Eastern Medterranean","28.160115"
